framework,scenario,concurrency,repetition,requests,success,error_rate,elapsed_s_est,requests_per_s,output_tokens_per_s,total_tokens_per_s,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,output_tokens_mean,json_valid_rate
sglang_tp2,structured_json_512_256,4,2,96,96,0.0,91.64105828106403,1.047565379543818,268.1767371632174,804.5302114896523,3806.202575331554,3821.369944489561,3824.1583053721115,56.64772097952664,62.57600453682244,63.28158869873732,256,0.0
sglang_tp2,structured_json_512_256,4,3,96,96,0.0,91.6369398473762,1.0476124602140862,268.18878981480606,804.5663694444181,3808.8089055381715,3813.394117401913,3814.1637021908537,56.03171465918422,61.73932598903775,63.498804229311645,256,0.0
sglang_tp2,structured_json_512_256,8,1,96,96,0.0,49.75793947884813,1.9293403425760658,493.91112769947284,1481.7333830984185,4128.97671549581,4149.143930757418,4151.602194271982,74.26633406430483,88.7622000882402,219.62116558570415,256,0.0
sglang_tp2,structured_json_512_256,8,2,96,96,0.0,50.13821119489148,1.9147073202679659,490.16507398859926,1470.4952219657978,4127.676522126421,4230.874661239795,4494.747727317736,72.08464900031686,408.8372131809592,430.54012779612094,256,0.0
sglang_tp2,structured_json_512_256,8,3,96,96,0.0,49.773802211042494,1.928725468730658,493.75371999504847,1481.2611599851455,4125.478724716231,4143.9280902268365,4150.881173298694,72.98391754738986,91.24577278271317,94.77316751144826,256,0.0
sglang_tp2,structured_json_512_256,16,1,96,96,0.0,26.82098317099735,3.5792871345525024,916.2975064454406,2748.892519336322,4425.9202249813825,4505.013692076318,4527.648605662398,118.5709850396961,152.99513295758516,158.03784881718454,256,0.0
sglang_tp2,structured_json_512_256,16,2,96,96,0.0,26.820112135261297,3.5794033789212087,916.3272650038294,2748.9817950114884,4429.892781889066,4495.200567180291,4523.874936113134,119.10091154277325,154.67643016017973,161.16341543383894,256,0.0
sglang_tp2,structured_json_512_256,16,3,96,96,0.0,26.83062723884359,3.578000586621308,915.9681501750548,2747.904450525164,4429.876209935173,4505.247935769148,4533.756028860807,119.87143685109913,154.61385971866548,158.5028188303113,256,0.0
sglang_tp2,structured_json_512_256,32,1,96,96,0.0,28.294675944838673,3.3928644451399586,868.5732979558294,2605.7198938674883,9361.346940509975,9494.230693439022,9516.54461461585,207.05698407255113,306.48317106533796,363.9955473598093,256,0.0
sglang_tp2,structured_json_512_256,32,2,96,96,0.0,28.55751595972106,3.3616369202210437,860.5790515765872,2581.7371547297616,9451.519407331944,9680.53162517026,9736.372373113409,198.5622162465006,293.12696889974177,357.09779283497477,256,0.0
